name,pe,roic,pe_rank,roic_rank,rank,Full Name,Website
TROX,2.848613286893705,0.01978136387298282,431,1066,1497,Tronox Limited Ordinary Shares Class A $0.01 par,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TRP,9.784343320567695,0.05349011595683406,984,654,1638,TransCanada Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TRQ,7.7050646407841725,0.0021703747347768198,100,440,540,Turquoise Hill Resources Ltd. Ordinary Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TRUP,-1382.9504960960955,-0.006532848834702214,458,1027,1485,"Trupanion, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TRV,14.406261401557286,0.02937013446567587,955,483,1438,"The Travelers Companies, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TSE,409.7552857142857,0.019463667820069204,56,1169,1225,Trinseo S.A. Ordinary Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TSLX,0.009897023712392972,-0.1377061120586146,92,732,824,"TPG Specialty Lending, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TSM,1.190157413342887,0.27280649135460755,646,814,1460,Taiwan Semiconductor Manufacturing Company Ltd.,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TSN,13.097177615571773,0.08693521513280408,244,810,1054,"Tyson Foods, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TTC,29.589749818679884,0.22220162804285082,461,599,1060,Toro Company (The) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TTM,0.5811726591180556,-0.0036995962827945966,144,98,242,Tata Motors Ltd Tata Motors Limited,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TU,20.5147072243346,0.05244107744107744,1058,274,1332,Telus Corporation Ordinary Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TUP,8.481040563998453,0.5299997103612903,555,601,1156,Tupperware Brands Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TVPT,58.487732028062354,0.04259463517819821,367,894,1261,Travelport Worldwide Limited Common Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TW,49.077516814962436,0.05925152721828512,318,940,1258,Towers Watson & Co Common Stock Class A,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TWI,-12.031205366860833,-0.06157159560393236,183,812,995,"Titan International, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TWO,-1.2937916793474529,-0.46637180900662845,908,1174,2082,Two Harbors Investment Corp,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TWTR,-46.74133071099112,-0.004458062582835475,387,869,1256,"Twitter, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TX,300.81718243038927,0.052926092620662085,620,435,1055,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TXT,32.124868992146595,0.031063640409434802,1063,288,1351,Textron Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TYG,-0.39347224861069907,-2.33820063293002,1143,822,1965,Tortoise Energy Infrastructure Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
TYL,84.12920539472334,0.09279087199310437,571,913,1484,"Tyler Technologies, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UA,78.7645626473188,0.06446448064390692,374,73,447,"Under Armour, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UAL,-3.1000605200451417,-0.13778213698396088,840,383,1223,United Continental Holdings,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UBA,31.279665570175435,0.03144885609026551,988,618,1606,Urstadt Biddle Properties Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UBP,29.659864351780485,0.05092523310480938,788,1074,1862,Urstadt Biddle Properties Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UDR,339.20907638179744,0.009302274556449185,57,1091,1148,"UDR, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UGI,13.602145521669343,0.06263066202090592,902,1188,2090,UGI Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UHS,11.972220363353939,0.11386879037890693,928,187,1115,"Universal Health Services, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UHT,34.754403679314315,0.06596202374550118,77,735,812,Universal Health Realty Income Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UIS,2.793817176702863,-0.21834085778781037,343,186,529,Unisys Corporation New Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UMC,0.8483234944454965,0.07520856525831253,1180,471,1651,United Microelectronics Corporation (NEW) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UMH,-53.53202701920962,-0.013644871713722964,1003,1014,2017,"UMH Properties, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UNF,36.319589277722834,0.08495610313735495,906,799,1705,Unifirst Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UNH,13.002942251604122,0.16611008336736902,1195,20,1215,UnitedHealth Group Incorporated Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UNM,6.149998963408314,0.0871761797269698,862,1199,2061,Unum Group Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UNP,26.93449728921294,0.11987977672820953,9,725,734,Union Pacific Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UPS,107.32047654504841,0.040623898484314414,336,916,1252,"United Parcel Service, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
URI,25.192121348314608,0.07128551758668168,4,245,249,"United Rentals, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
USAC,-2.5223218189033045,-0.21357364668078496,438,779,1217,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
USB,15.406832889227255,0.0680828982621864,750,811,1561,U.S. Bancorp Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
USM,17.67061111111111,0.026015635012174805,1019,514,1533,United States Cellular Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
USNA,7.280407187662601,0.7426057301125373,888,709,1597,"USANA Health Sciences, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
USPH,29.40387075879675,0.1307986719082235,1004,1021,2025,"U.S. Physical Therapy, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UTL,21.76001552795031,0.03159934416455507,1090,177,1267,UNITIL Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UVE,26.182266422402513,0.2839914208361169,11,720,731,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UVV,45.40819968578843,0.04676405710242644,202,637,839,Universal Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
UZA,1.4354964312270564,0.6303272634480266,642,974,1616,United States Cellular Corporation 6.95% Senior Notes due 2060,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
V,45.35729668656717,0.19936504203656888,566,817,1383,Visa Inc.,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VAC,-32.40830848160681,0.15034443387250238,131,496,627,Marriot Vacations Worldwide Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VAR,-182.12081632653062,-0.04051042415528397,323,743,1066,"Varian Medical Systems, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VC,-73.40358333333333,-0.013821700069108501,784,2,786,Visteon Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VCRA,-146.3701553438277,-0.03347722234844066,110,250,360,"Vocera Communications, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VCV,6.254802337018267,0.09646026442409936,251,545,796,Invesco California Value Municipal Income Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VEC,18.959953722497364,0.06964710118833273,1089,573,1662,"Vectrus, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VEEV,112.64365831347483,0.16338795770938613,240,308,548,Veeva Systems Inc. Class A Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VET,-0.9194931566961063,-0.47602770313582277,423,816,1239,Vermilion Energy Inc. Common (Canada),https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VFC,-184.35997974937587,-0.011605753989883623,174,696,870,V.F. Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VG,-137.5248633514992,-0.025317743030286066,198,234,432,Vonage Holdings Corp. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VGM,6.6369111066113655,0.08567140084427134,649,47,696,Invesco Trust for Investment Grade Municipals Common Stock (DE),https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VGR,17.35323481617675,0.1798680117046224,680,660,1340,Vector Group Ltd. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VHI,13.389492753623188,0.03337468486133899,802,211,1013,"Valhi, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VKQ,6.308250804347544,0.09185424585031889,190,845,1035,Invesco Municipal Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VLO,-31.97995376843731,-0.03324464004142054,398,863,1261,Valero Energy Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VLY,14.39138643154483,0.01497812110264127,484,485,969,Valley National Bancorp Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VMC,38.97859716494188,0.06991225321274831,803,701,1504,Vulcan Materials Company (Holding Company) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VMI,27.495889051606078,0.08455267150527424,1186,460,1646,"Valmont Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VMO,6.592952164616916,0.08777496797184677,1193,880,2073,Invesco Municipal Opportunity Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VMW,38.58382309582309,0.0837691018936894,479,1107,1586,"Vmware, Inc. Common stock, Class A",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VNO,24.27037481725048,0.014955123302812547,373,959,1332,Vornado Realty Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VOYA,-10.114882793017458,0.006433166547533953,714,1098,1812,"Voya Financial, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VPG,31.56048062440093,0.04648815600355132,556,105,661,"Vishay Precision Group, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VRS,-44.7582957619477,0.002693097014925373,1045,1036,2081,Verso Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VSH,29.005279319454203,0.061082155051021395,1105,408,1513,"Vishay Intertechnology, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VSLR,-41.7729454128079,-0.10562368540310173,469,271,740,"Vivint Solar, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VTR,64.77047488451912,0.007399637441730231,718,185,903,"Ventas, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VVI,-2.839524798266343,-0.4011455530244569,1123,293,1416,Viad Corp Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
VZ,12.633453237410071,0.0865794141340433,995,886,1881,Verizon Communications Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
W,164.52713764081383,0.08539533800406349,349,217,566,Wayfair Inc. Class A Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WAB,35.81553640776699,0.036577357499343315,224,1015,1239,Westinghouse Air Brake Technologies Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WAT,32.86487485515874,0.3002127338585912,525,658,1183,Waters Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WBAI,-3.918227653857526,-0.5120009841353733,298,672,970,"500.com Limited American Depositary Shares, each representing 10 Class A shares",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WCC,39.29033778477016,0.01558160259792702,78,1032,1110,"WESCO International, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WCN,132.0329113101004,0.019586522685249824,593,796,1389,"Waste Connections, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WDAY,-121.83534793320558,-0.10859326794510887,442,119,561,"Workday, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WDR,10.763058870591372,0.2794922380507181,34,643,677,"Waddell & Reed Financial, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WEC,22.844834304746044,0.04714149044964207,291,285,576,Wisconsin Energy Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WES,16.999500185739826,0.048104294268555274,923,695,1618,"Western Gas Partners, LP Limited Partner Interests",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WEX,-995.9251619572099,-0.05532026778830642,135,722,857,WEX Inc. common stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WF,0.00375089073900472,0.025788386637556913,242,439,681,Woori Bank American Depositary Shares (Each representing 3 shares of Common Stock),https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WGO,26.662504842695878,0.09150722715964756,1151,761,1912,"Winnebago Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WHR,12.066427637721755,0.12104825291181365,586,956,1542,Whirlpool Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WK,-121.2020330964383,-0.09525176852958053,1165,334,1499,Workiva Inc. Class A Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WLK,32.874177030210724,0.026526686969065554,328,403,731,Westlake Chemical Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WLKP,2.5566472374743126,0.25949280568436756,532,645,1177,Westlake Chemical Partners LP Common Units representing limited partner interests,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WLL,-0.7532936551823575,-1.6914207008834063,543,1044,1587,Whiting Petroleum Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WM,33.87392346256685,0.0733948511166253,148,54,202,"Waste Management, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WMB,145.73074868686868,0.006619509630550112,1146,939,2085,"Williams Companies, Inc. (The) Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WMK,13.178604179689481,0.10979066268059731,874,1144,2018,"Weis Markets, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WMS,36.81589217578017,0.13470729733538608,910,734,1644,"Advanced Drainage Systems, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WMT,18.93641373721001,0.1648621744847673,887,68,955,Wal,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WNC,-10.45073379049809,-0.11797774049736583,313,884,1197,Wabash National Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WNS,35.68906106232985,0.14665672791912399,500,86,586,WNS (Holdings) Limited Sponsored ADR (Jersey),https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WOR,6.8925027042227285,0.297626397097252,998,821,1819,"Worthington Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WPC,25.734203727935103,0.06130376882488074,583,7,590,W.P. Carey Inc. REIT,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WPG,-0.7822899901840492,-0.027567629585675598,882,1084,1966,Washington Prime Group Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WPX,-4.92572625698324,-0.13013698630136986,1042,846,1888,"WPX Energy, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WRB,39.9582039583784,0.0514254168947747,712,1124,1836,W.R. Berkley Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WRE,-426.10993957558685,-0.0032997364255606737,45,158,203,Washington Real Estate Investment Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WRI,28.493211106347562,0.04063402124009659,650,1149,1799,Weingarten Realty Investors Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WSM,17.779963389570653,0.24450062847454512,118,797,915,Williams,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WSO,29.057647701301477,0.23826537301691358,592,253,845,"Watsco, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WSR,70.22097219964233,0.022652466974407436,1086,315,1401,Whitestone REIT Common Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WST,57.620641618497096,0.17510917030567685,588,248,836,"West Pharmaceutical Services, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WTI,12.880956114306752,0.028376580400250973,872,1016,1888,"W&T Offshore, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WTS,35.46631578947368,0.11711079943899018,976,851,1827,"Watts Water Technologies, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WU,13.595524193548387,0.09504224099599821,1094,826,1920,Western Union Company (The) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WWE,34.043223850467854,0.21360642558248694,125,433,558,"World Wrestling Entertainment, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WWW,92.51516301333878,0.02253957250144425,26,559,585,"Wolverine World Wide, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
WY,27.416046370264763,0.06392812967905735,1073,883,1956,Weyerhaeuser Company Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
X,-4.177422283261802,-0.1389981920663618,269,279,548,United States Steel Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XEC,-3.354947121051632,-5.430800158812965,410,611,1021,Cimarex Energy Co Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XEL,22.175560081466397,0.029506416187296353,171,156,327,Xcel Energy Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XL,-5.7790635462966,-0.010790552755891487,362,194,556,XL Group plc,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XOM,-12.129313433655756,-0.10450202071732752,762,356,1118,Exxon Mobil Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XPO,93.84666666666666,0.026213248317392846,690,1163,1853,"XPO Logistics, Inc.",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XRX,29.541663229166666,0.020549620810568377,337,1088,1425,Xerox Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
XYL,72.01417322834645,0.04194877833382396,426,786,1212,Xylem Inc. Common Stock New,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
Y,-35.19436742302887,0.015257318183192514,13,774,787,Alleghany Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
YELP,-75.21712225436828,-0.03471134490279341,515,464,979,Yelp Inc. Class A Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
